#       Energy(Ry)            Total                 X                  Y                   Z
      0.79700000E+00      0.18211395E+00      0.60808547E-01      0.60495347E-01      0.60810053E-01
      0.79800000E+00      0.17766729E+00      0.59323745E-01      0.59018332E-01      0.59325218E-01
      0.79900000E+00      0.17339585E+00      0.57897443E-01      0.57599524E-01      0.57898883E-01
      0.80000000E+00      0.16929028E+00      0.56526527E-01      0.56235823E-01      0.56527934E-01
      0.80100000E+00      0.16534188E+00      0.55208086E-01      0.54924332E-01      0.55209462E-01
      0.80200000E+00      0.16154249E+00      0.53939401E-01      0.53662346E-01      0.53940747E-01
      0.80300000E+00      0.15788451E+00      0.52717930E-01      0.52447333E-01      0.52719245E-01
      0.80400000E+00      0.15436079E+00      0.51541290E-01      0.51276923E-01      0.51542575E-01
      0.80500000E+00      0.15096465E+00      0.50407249E-01      0.50148893E-01      0.50408505E-01
      0.80600000E+00      0.14768982E+00      0.49313713E-01      0.49061160E-01      0.49314942E-01
      0.80700000E+00      0.14453041E+00      0.48258718E-01      0.48011769E-01      0.48259919E-01
      0.80800000E+00      0.14148089E+00      0.47240417E-01      0.46998883E-01      0.47241591E-01
      0.80900000E+00      0.13853607E+00      0.46257074E-01      0.46020773E-01      0.46258222E-01
      0.81000000E+00      0.13569105E+00      0.45307057E-01      0.45075816E-01      0.45308179E-01
      0.81100000E+00      0.13294123E+00      0.44388827E-01      0.44162480E-01      0.44389924E-01
      0.81200000E+00      0.13028227E+00      0.43500935E-01      0.43279324E-01      0.43502007E-01
      0.81300000E+00      0.12771007E+00      0.42642015E-01      0.42424987E-01      0.42643063E-01
      0.81400000E+00      0.12522077E+00      0.41810777E-01      0.41598188E-01      0.41811803E-01
      0.81500000E+00      0.12281073E+00      0.41006004E-01      0.40797715E-01      0.41007007E-01
      0.81600000E+00      0.12047650E+00      0.40226546E-01      0.40022422E-01      0.40227527E-01
      0.81700000E+00      0.11821482E+00      0.39471315E-01      0.39271229E-01      0.39472274E-01
      0.81800000E+00      0.11602261E+00      0.38739281E-01      0.38543110E-01      0.38740219E-01
      0.81900000E+00      0.11389696E+00      0.38029471E-01      0.37837096E-01      0.38030389E-01
      0.82000000E+00      0.11183509E+00      0.37340961E-01      0.37152270E-01      0.37341859E-01
      0.82100000E+00      0.10983439E+00      0.36672876E-01      0.36487761E-01      0.36673755E-01
      0.82200000E+00      0.10789238E+00      0.36024388E-01      0.35842743E-01      0.36025248E-01
      0.82300000E+00      0.10600669E+00      0.35394708E-01      0.35216434E-01      0.35395550E-01
      0.82400000E+00      0.10417509E+00      0.34783090E-01      0.34608089E-01      0.34783913E-01
      0.82500000E+00      0.10239545E+00      0.34188822E-01      0.34017002E-01      0.34189628E-01
      0.82600000E+00      0.10066575E+00      0.33611230E-01      0.33442502E-01      0.33612019E-01
      0.82700000E+00      0.98984065E-01      0.33049672E-01      0.32883949E-01      0.33050444E-01
      0.82800000E+00      0.97348566E-01      0.32503537E-01      0.32340737E-01      0.32504292E-01
      0.82900000E+00      0.95757511E-01      0.31972243E-01      0.31812286E-01      0.31972983E-01
      0.83000000E+00      0.94209242E-01      0.31455236E-01      0.31298045E-01      0.31455961E-01
      0.83100000E+00      0.92702178E-01      0.30951989E-01      0.30797490E-01      0.30952699E-01
      0.83200000E+00      0.91234811E-01      0.30461999E-01      0.30310119E-01      0.30462693E-01
      0.83300000E+00      0.89805704E-01      0.29984784E-01      0.29835456E-01      0.29985465E-01
      0.83400000E+00      0.88413485E-01      0.29519887E-01      0.29373044E-01      0.29520554E-01
      0.83500000E+00      0.87056843E-01      0.29066871E-01      0.28922448E-01      0.29067524E-01
      0.83600000E+00      0.85734528E-01      0.28625318E-01      0.28483253E-01      0.28625957E-01
      0.83700000E+00      0.84445343E-01      0.28194828E-01      0.28055061E-01      0.28195454E-01
      0.83800000E+00      0.83188146E-01      0.27775019E-01      0.27637493E-01      0.27775633E-01
      0.83900000E+00      0.81961843E-01      0.27365528E-01      0.27230186E-01      0.27366129E-01
      0.84000000E+00      0.80765389E-01      0.26966003E-01      0.26832792E-01      0.26966593E-01
      0.84100000E+00      0.79597781E-01      0.26576112E-01      0.26444979E-01      0.26576690E-01
      0.84200000E+00      0.78458062E-01      0.26195534E-01      0.26066429E-01      0.26196100E-01
      0.84300000E+00      0.77345313E-01      0.25823962E-01      0.25696835E-01      0.25824517E-01
      0.84400000E+00      0.76258653E-01      0.25461101E-01      0.25335906E-01      0.25461646E-01
      0.84500000E+00      0.75197239E-01      0.25106672E-01      0.24983362E-01      0.25107205E-01
      0.84600000E+00      0.74160261E-01      0.24760402E-01      0.24638934E-01      0.24760925E-01
      0.84700000E+00      0.73146943E-01      0.24422034E-01      0.24302363E-01      0.24422546E-01
      0.84800000E+00      0.72156539E-01      0.24091317E-01      0.23973403E-01      0.24091820E-01
      0.84900000E+00      0.71188335E-01      0.23768013E-01      0.23651815E-01      0.23768506E-01
      0.85000000E+00      0.70241642E-01      0.23451893E-01      0.23337372E-01      0.23452377E-01
      0.85100000E+00      0.69315801E-01      0.23142736E-01      0.23029854E-01      0.23143211E-01
      0.85200000E+00      0.68410178E-01      0.22840331E-01      0.22729051E-01      0.22840796E-01
      0.85300000E+00      0.67524161E-01      0.22544473E-01      0.22434759E-01      0.22544929E-01
      0.85400000E+00      0.66657164E-01      0.22254966E-01      0.22146785E-01      0.22255414E-01
      0.85500000E+00      0.65808623E-01      0.21971622E-01      0.21864939E-01      0.21972061E-01
      0.85600000E+00      0.64977995E-01      0.21694260E-01      0.21589043E-01      0.21694691E-01
      0.85700000E+00      0.64164756E-01      0.21422705E-01      0.21318922E-01      0.21423128E-01
      0.85800000E+00      0.63368403E-01      0.21156789E-01      0.21054410E-01      0.21157204E-01
      0.85900000E+00      0.62588452E-01      0.20896350E-01      0.20795344E-01      0.20896757E-01
      0.86000000E+00      0.61824433E-01      0.20641232E-01      0.20541570E-01      0.20641631E-01
      0.86100000E+00      0.61075899E-01      0.20391284E-01      0.20292939E-01      0.20391676E-01
      0.86200000E+00      0.60342413E-01      0.20146361E-01      0.20049305E-01      0.20146746E-01
      0.86300000E+00      0.59623557E-01      0.19906324E-01      0.19810530E-01      0.19906702E-01
      0.86400000E+00      0.58918927E-01      0.19671038E-01      0.19576480E-01      0.19671409E-01
      0.86500000E+00      0.58228133E-01      0.19440372E-01      0.19347026E-01      0.19440736E-01
      0.86600000E+00      0.57550800E-01      0.19214200E-01      0.19122041E-01      0.19214558E-01
      0.86700000E+00      0.56886563E-01      0.18992403E-01      0.18901407E-01      0.18992754E-01
      0.86800000E+00      0.56235072E-01      0.18774861E-01      0.18685005E-01      0.18775206E-01
      0.86900000E+00      0.55595988E-01      0.18561463E-01      0.18472724E-01      0.18561801E-01
      0.87000000E+00      0.54968984E-01      0.18352098E-01      0.18264455E-01      0.18352431E-01
      0.87100000E+00      0.54353744E-01      0.18146662E-01      0.18060093E-01      0.18146989E-01
      0.87200000E+00      0.53749960E-01      0.17945052E-01      0.17859536E-01      0.17945373E-01
      0.87300000E+00      0.53157339E-01      0.17747169E-01      0.17662686E-01      0.17747484E-01
      0.87400000E+00      0.52575593E-01      0.17552918E-01      0.17469448E-01      0.17553228E-01
      0.87500000E+00      0.52004446E-01      0.17362206E-01      0.17279730E-01      0.17362510E-01
      0.87600000E+00      0.51443631E-01      0.17174944E-01      0.17093443E-01      0.17175243E-01
      0.87700000E+00      0.50892887E-01      0.16991046E-01      0.16910501E-01      0.16991340E-01
      0.87800000E+00      0.50351965E-01      0.16810427E-01      0.16730822E-01      0.16810716E-01
      0.87900000E+00      0.49820621E-01      0.16633007E-01      0.16554323E-01      0.16633290E-01
      0.88000000E+00      0.49298620E-01      0.16458707E-01      0.16380928E-01      0.16458985E-01
      0.88100000E+00      0.48785734E-01      0.16287450E-01      0.16210560E-01      0.16287724E-01
      0.88200000E+00      0.48281743E-01      0.16119164E-01      0.16043146E-01      0.16119433E-01
      0.88300000E+00      0.47786432E-01      0.15953777E-01      0.15878614E-01      0.15954041E-01
      0.88400000E+00      0.47299594E-01      0.15791218E-01      0.15716897E-01      0.15791478E-01
      0.88500000E+00      0.46821028E-01      0.15631422E-01      0.15557927E-01      0.15631678E-01
      0.88600000E+00      0.46350538E-01      0.15474324E-01      0.15401640E-01      0.15474575E-01
      0.88700000E+00      0.45887936E-01      0.15319859E-01      0.15247972E-01      0.15320105E-01
      0.88800000E+00      0.45433038E-01      0.15167966E-01      0.15096863E-01      0.15168209E-01
      0.88900000E+00      0.44985666E-01      0.15018587E-01      0.14948254E-01      0.15018825E-01
      0.89000000E+00      0.44545647E-01      0.14871663E-01      0.14802086E-01      0.14871898E-01
      0.89100000E+00      0.44112813E-01      0.14727139E-01      0.14658305E-01      0.14727369E-01
      0.89200000E+00      0.43687002E-01      0.14584959E-01      0.14516857E-01      0.14585186E-01
      0.89300000E+00      0.43268055E-01      0.14445072E-01      0.14377688E-01      0.14445295E-01
      0.89400000E+00      0.42855818E-01      0.14307425E-01      0.14240748E-01      0.14307645E-01
      0.89500000E+00      0.42450142E-01      0.14171970E-01      0.14105987E-01      0.14172185E-01
      0.89600000E+00      0.42050883E-01      0.14038657E-01      0.13973357E-01      0.14038869E-01
      0.89700000E+00      0.41657899E-01      0.13907440E-01      0.13842811E-01      0.13907648E-01
      0.89800000E+00      0.41271054E-01      0.13778272E-01      0.13714305E-01      0.13778477E-01
      0.89900000E+00      0.40890213E-01      0.13651110E-01      0.13587792E-01      0.13651311E-01
      0.90000000E+00      0.40515248E-01      0.13525909E-01      0.13463231E-01      0.13526108E-01
      0.90100000E+00      0.40146033E-01      0.13402629E-01      0.13340580E-01      0.13402824E-01
      0.90200000E+00      0.39782445E-01      0.13281228E-01      0.13219797E-01      0.13281420E-01
      0.90300000E+00      0.39424365E-01      0.13161666E-01      0.13100844E-01      0.13161854E-01
      0.90400000E+00      0.39071677E-01      0.13043904E-01      0.12983682E-01      0.13044090E-01
      0.90500000E+00      0.38724268E-01      0.12927906E-01      0.12868274E-01      0.12928088E-01
      0.90600000E+00      0.38382029E-01      0.12813633E-01      0.12754582E-01      0.12813813E-01
      0.90700000E+00      0.38044852E-01      0.12701052E-01      0.12642572E-01      0.12701228E-01
      0.90800000E+00      0.37712634E-01      0.12590126E-01      0.12532209E-01      0.12590300E-01
      0.90900000E+00      0.37385273E-01      0.12480822E-01      0.12423459E-01      0.12480993E-01
      0.91000000E+00      0.37062670E-01      0.12373106E-01      0.12316289E-01      0.12373275E-01
      0.91100000E+00      0.36744730E-01      0.12266948E-01      0.12210668E-01      0.12267114E-01
      0.91200000E+00      0.36431359E-01      0.12162316E-01      0.12106564E-01      0.12162479E-01
      0.91300000E+00      0.36122465E-01      0.12059178E-01      0.12003948E-01      0.12059339E-01
      0.91400000E+00      0.35817959E-01      0.11957506E-01      0.11902789E-01      0.11957664E-01
      0.91500000E+00      0.35517755E-01      0.11857270E-01      0.11803059E-01      0.11857426E-01
      0.91600000E+00      0.35221769E-01      0.11758443E-01      0.11704730E-01      0.11758596E-01
      0.91700000E+00      0.34929917E-01      0.11660996E-01      0.11607774E-01      0.11661147E-01
      0.91800000E+00      0.34642120E-01      0.11564904E-01      0.11512165E-01      0.11565052E-01
      0.91900000E+00      0.34358300E-01      0.11470139E-01      0.11417876E-01      0.11470285E-01
      0.92000000E+00      0.34078379E-01      0.11376676E-01      0.11324883E-01      0.11376820E-01
      0.92100000E+00      0.33802284E-01      0.11284491E-01      0.11233161E-01      0.11284632E-01
      0.92200000E+00      0.33529941E-01      0.11193559E-01      0.11142685E-01      0.11193698E-01
      0.92300000E+00      0.33261281E-01      0.11103856E-01      0.11053431E-01      0.11103993E-01
      0.92400000E+00      0.32996232E-01      0.11015360E-01      0.10965378E-01      0.11015495E-01
      0.92500000E+00      0.32734729E-01      0.10928047E-01      0.10878502E-01      0.10928180E-01
      0.92600000E+00      0.32476705E-01      0.10841896E-01      0.10792782E-01      0.10842027E-01
      0.92700000E+00      0.32222096E-01      0.10756886E-01      0.10708196E-01      0.10757014E-01
      0.92800000E+00      0.31970839E-01      0.10672994E-01      0.10624724E-01      0.10673121E-01
      0.92900000E+00      0.31722872E-01      0.10590202E-01      0.10542344E-01      0.10590326E-01
      0.93000000E+00      0.31478136E-01      0.10508488E-01      0.10461037E-01      0.10508610E-01
      0.93100000E+00      0.31236571E-01      0.10427833E-01      0.10380784E-01      0.10427954E-01
      0.93200000E+00      0.30998122E-01      0.10348219E-01      0.10301566E-01      0.10348337E-01
      0.93300000E+00      0.30762731E-01      0.10269625E-01      0.10223363E-01      0.10269742E-01
      0.93400000E+00      0.30530345E-01      0.10192035E-01      0.10146159E-01      0.10192151E-01
      0.93500000E+00      0.30300910E-01      0.10115431E-01      0.10069935E-01      0.10115544E-01
      0.93600000E+00      0.30074374E-01      0.10039794E-01      0.99946732E-02      0.10039906E-01
      0.93700000E+00      0.29850685E-01      0.99651088E-02      0.99203578E-02      0.99652188E-02
      0.93800000E+00      0.29629795E-01      0.98913575E-02      0.98469718E-02      0.98914659E-02
      0.93900000E+00      0.29411654E-01      0.98185244E-02      0.97744991E-02      0.98186311E-02
