#       Energy(Ry)            Total                 X                  Y                   Z
      0.10170000E+01      0.18649999E-01      0.62256024E-02      0.61984498E-02      0.62259466E-02
      0.10180000E+01      0.18552427E-01      0.61930276E-02      0.61660301E-02      0.61933689E-02
      0.10190000E+01      0.18455724E-01      0.61607431E-02      0.61338992E-02      0.61610816E-02
      0.10200000E+01      0.18359880E-01      0.61287453E-02      0.61020534E-02      0.61290809E-02
      0.10210000E+01      0.18264883E-01      0.60970305E-02      0.60704894E-02      0.60973633E-02
      0.10220000E+01      0.18170724E-01      0.60655954E-02      0.60392035E-02      0.60659254E-02
      0.10230000E+01      0.18077393E-01      0.60344364E-02      0.60081924E-02      0.60347637E-02
      0.10240000E+01      0.17984878E-01      0.60035502E-02      0.59774528E-02      0.60038748E-02
      0.10250000E+01      0.17893170E-01      0.59729335E-02      0.59469812E-02      0.59732555E-02
      0.10260000E+01      0.17802260E-01      0.59425830E-02      0.59167745E-02      0.59429023E-02
      0.10270000E+01      0.17712137E-01      0.59124954E-02      0.58868295E-02      0.59128121E-02
      0.10280000E+01      0.17622792E-01      0.58826676E-02      0.58571429E-02      0.58829817E-02
      0.10290000E+01      0.17534216E-01      0.58530965E-02      0.58277116E-02      0.58534081E-02
      0.10300000E+01      0.17446400E-01      0.58237790E-02      0.57985327E-02      0.58240880E-02
      0.10310000E+01      0.17359334E-01      0.57947120E-02      0.57696031E-02      0.57950185E-02
      0.10320000E+01      0.17273009E-01      0.57658926E-02      0.57409198E-02      0.57661966E-02
      0.10330000E+01      0.17187417E-01      0.57373177E-02      0.57124798E-02      0.57376193E-02
      0.10340000E+01      0.17102549E-01      0.57089847E-02      0.56842804E-02      0.57092838E-02
      0.10350000E+01      0.17018396E-01      0.56808905E-02      0.56563187E-02      0.56811872E-02
      0.10360000E+01      0.16934951E-01      0.56530323E-02      0.56285918E-02      0.56533266E-02
      0.10370000E+01      0.16852204E-01      0.56254075E-02      0.56010971E-02      0.56256994E-02
      0.10380000E+01      0.16770148E-01      0.55980132E-02      0.55738318E-02      0.55983028E-02
      0.10390000E+01      0.16688774E-01      0.55708469E-02      0.55467933E-02      0.55711342E-02
      0.10400000E+01      0.16608075E-01      0.55439058E-02      0.55199789E-02      0.55441908E-02
      0.10410000E+01      0.16528043E-01      0.55171873E-02      0.54933860E-02      0.55174700E-02
      0.10420000E+01      0.16448670E-01      0.54906889E-02      0.54670121E-02      0.54909694E-02
      0.10430000E+01      0.16369949E-01      0.54644080E-02      0.54408546E-02      0.54646863E-02
      0.10440000E+01      0.16291872E-01      0.54383423E-02      0.54149111E-02      0.54386183E-02
      0.10450000E+01      0.16214431E-01      0.54124891E-02      0.53891792E-02      0.54127630E-02
      0.10460000E+01      0.16137620E-01      0.53868461E-02      0.53636564E-02      0.53871179E-02
      0.10470000E+01      0.16061432E-01      0.53614109E-02      0.53383404E-02      0.53616805E-02
      0.10480000E+01      0.15985859E-01      0.53361812E-02      0.53132289E-02      0.53364487E-02
      0.10490000E+01      0.15910894E-01      0.53111546E-02      0.52883194E-02      0.53114200E-02
      0.10500000E+01      0.15836531E-01      0.52863288E-02      0.52636098E-02      0.52865922E-02
      0.10510000E+01      0.15762763E-01      0.52617017E-02      0.52390978E-02      0.52619630E-02
      0.10520000E+01      0.15689582E-01      0.52372710E-02      0.52147813E-02      0.52375302E-02
      0.10530000E+01      0.15616984E-01      0.52130344E-02      0.51906579E-02      0.52132917E-02
      0.10540000E+01      0.15544961E-01      0.51889900E-02      0.51667257E-02      0.51892452E-02
      0.10550000E+01      0.15473507E-01      0.51651354E-02      0.51429825E-02      0.51653887E-02
      0.10560000E+01      0.15402615E-01      0.51414687E-02      0.51194262E-02      0.51417201E-02
      0.10570000E+01      0.15332280E-01      0.51179878E-02      0.50960547E-02      0.51182372E-02
      0.10580000E+01      0.15262495E-01      0.50946906E-02      0.50728661E-02      0.50949381E-02
      0.10590000E+01      0.15193254E-01      0.50715751E-02      0.50498582E-02      0.50718207E-02
      0.10600000E+01      0.15124552E-01      0.50486394E-02      0.50270293E-02      0.50488831E-02
      0.10610000E+01      0.15056382E-01      0.50258815E-02      0.50043773E-02      0.50261234E-02
      0.10620000E+01      0.14988739E-01      0.50032995E-02      0.49819003E-02      0.50035395E-02
      0.10630000E+01      0.14921617E-01      0.49808914E-02      0.49595964E-02      0.49811297E-02
      0.10640000E+01      0.14855011E-01      0.49586555E-02      0.49374638E-02      0.49588919E-02
      0.10650000E+01      0.14788915E-01      0.49365899E-02      0.49155006E-02      0.49368245E-02
      0.10660000E+01      0.14723323E-01      0.49146926E-02      0.48937050E-02      0.49149255E-02
      0.10670000E+01      0.14658231E-01      0.48929621E-02      0.48720752E-02      0.48931932E-02
      0.10680000E+01      0.14593632E-01      0.48713964E-02      0.48506096E-02      0.48716258E-02
      0.10690000E+01      0.14529522E-01      0.48499939E-02      0.48293062E-02      0.48502215E-02
      0.10700000E+01      0.14465895E-01      0.48287528E-02      0.48081635E-02      0.48289787E-02
      0.10710000E+01      0.14402747E-01      0.48076713E-02      0.47871797E-02      0.48078956E-02
      0.10720000E+01      0.14340072E-01      0.47867480E-02      0.47663532E-02      0.47869706E-02
      0.10730000E+01      0.14277865E-01      0.47659810E-02      0.47456822E-02      0.47662019E-02
      0.10740000E+01      0.14216122E-01      0.47453688E-02      0.47251653E-02      0.47455881E-02
      0.10750000E+01      0.14154838E-01      0.47249097E-02      0.47048008E-02      0.47251274E-02
      0.10760000E+01      0.14094007E-01      0.47046022E-02      0.46845871E-02      0.47048182E-02
      0.10770000E+01      0.14033626E-01      0.46844446E-02      0.46645226E-02      0.46846591E-02
      0.10780000E+01      0.13973690E-01      0.46644355E-02      0.46446059E-02      0.46646484E-02
      0.10790000E+01      0.13914193E-01      0.46445734E-02      0.46248353E-02      0.46447847E-02
      0.10800000E+01      0.13855132E-01      0.46248566E-02      0.46052095E-02      0.46250664E-02
      0.10810000E+01      0.13796503E-01      0.46052837E-02      0.45857268E-02      0.46054920E-02
      0.10820000E+01      0.13738299E-01      0.45858533E-02      0.45663859E-02      0.45860601E-02
      0.10830000E+01      0.13680519E-01      0.45665640E-02      0.45471854E-02      0.45667692E-02
      0.10840000E+01      0.13623156E-01      0.45474142E-02      0.45281237E-02      0.45476179E-02
      0.10850000E+01      0.13566207E-01      0.45284025E-02      0.45091995E-02      0.45286048E-02
      0.10860000E+01      0.13509668E-01      0.45095277E-02      0.44904115E-02      0.45097284E-02
      0.10870000E+01      0.13453534E-01      0.44907882E-02      0.44717582E-02      0.44909875E-02
      0.10880000E+01      0.13397802E-01      0.44721828E-02      0.44532382E-02      0.44723807E-02
      0.10890000E+01      0.13342467E-01      0.44537101E-02      0.44348504E-02      0.44539066E-02
      0.10900000E+01      0.13287526E-01      0.44353688E-02      0.44165932E-02      0.44355638E-02
      0.10910000E+01      0.13232974E-01      0.44171576E-02      0.43984655E-02      0.44173512E-02
      0.10920000E+01      0.13178809E-01      0.43990751E-02      0.43804660E-02      0.43992674E-02
      0.10930000E+01      0.13125025E-01      0.43811202E-02      0.43625934E-02      0.43813111E-02
      0.10940000E+01      0.13071619E-01      0.43632915E-02      0.43448464E-02      0.43634810E-02
      0.10950000E+01      0.13018588E-01      0.43455879E-02      0.43272239E-02      0.43457760E-02
      0.10960000E+01      0.12965927E-01      0.43280080E-02      0.43097245E-02      0.43281949E-02
      0.10970000E+01      0.12913634E-01      0.43105508E-02      0.42923472E-02      0.43107363E-02
      0.10980000E+01      0.12861705E-01      0.42932149E-02      0.42750906E-02      0.42933991E-02
      0.10990000E+01      0.12810135E-01      0.42759993E-02      0.42579537E-02      0.42761822E-02
      0.11000000E+01      0.12758922E-01      0.42589027E-02      0.42409352E-02      0.42590843E-02
      0.11010000E+01      0.12708062E-01      0.42419240E-02      0.42240341E-02      0.42421043E-02
      0.11020000E+01      0.12657552E-01      0.42250621E-02      0.42072492E-02      0.42252411E-02
      0.11030000E+01      0.12607389E-01      0.42083158E-02      0.41905793E-02      0.42084935E-02
      0.11040000E+01      0.12557568E-01      0.41916840E-02      0.41740234E-02      0.41918605E-02
      0.11050000E+01      0.12508087E-01      0.41751657E-02      0.41575805E-02      0.41753410E-02
      0.11060000E+01      0.12458943E-01      0.41587597E-02      0.41412493E-02      0.41589338E-02
      0.11070000E+01      0.12410132E-01      0.41424651E-02      0.41250289E-02      0.41426379E-02
      0.11080000E+01      0.12361651E-01      0.41262806E-02      0.41089182E-02      0.41264523E-02
      0.11090000E+01      0.12313497E-01      0.41102054E-02      0.40929161E-02      0.41103759E-02
      0.11100000E+01      0.12265668E-01      0.40942383E-02      0.40770217E-02      0.40944076E-02
      0.11110000E+01      0.12218159E-01      0.40783784E-02      0.40612339E-02      0.40785465E-02
      0.11120000E+01      0.12170968E-01      0.40626246E-02      0.40455518E-02      0.40627915E-02
      0.11130000E+01      0.12124092E-01      0.40469760E-02      0.40299743E-02      0.40471417E-02
      0.11140000E+01      0.12077528E-01      0.40314315E-02      0.40145004E-02      0.40315961E-02
      0.11150000E+01      0.12031273E-01      0.40159902E-02      0.39991293E-02      0.40161537E-02
      0.11160000E+01      0.11985325E-01      0.40006512E-02      0.39838599E-02      0.40008136E-02
      0.11170000E+01      0.11939679E-01      0.39854134E-02      0.39686913E-02      0.39855747E-02
      0.11180000E+01      0.11894335E-01      0.39702760E-02      0.39536226E-02      0.39704362E-02
      0.11190000E+01      0.11849288E-01      0.39552381E-02      0.39386529E-02      0.39553972E-02
      0.11200000E+01      0.11804536E-01      0.39402987E-02      0.39237811E-02      0.39404567E-02
      0.11210000E+01      0.11760077E-01      0.39254569E-02      0.39090066E-02      0.39256138E-02
      0.11220000E+01      0.11715908E-01      0.39107118E-02      0.38943283E-02      0.39108676E-02
      0.11230000E+01      0.11672025E-01      0.38960625E-02      0.38797454E-02      0.38962173E-02
      0.11240000E+01      0.11628427E-01      0.38815083E-02      0.38652570E-02      0.38816620E-02
      0.11250000E+01      0.11585111E-01      0.38670481E-02      0.38508623E-02      0.38672008E-02
      0.11260000E+01      0.11542075E-01      0.38526813E-02      0.38365604E-02      0.38528329E-02
      0.11270000E+01      0.11499315E-01      0.38384068E-02      0.38223504E-02      0.38385575E-02
      0.11280000E+01      0.11456829E-01      0.38242239E-02      0.38082316E-02      0.38243736E-02
      0.11290000E+01      0.11414615E-01      0.38101318E-02      0.37942032E-02      0.38102805E-02
      0.11300000E+01      0.11372671E-01      0.37961297E-02      0.37802643E-02      0.37962773E-02
      0.11310000E+01      0.11330994E-01      0.37822167E-02      0.37664141E-02      0.37823633E-02
      0.11320000E+01      0.11289582E-01      0.37683920E-02      0.37526518E-02      0.37685377E-02
      0.11330000E+01      0.11248431E-01      0.37546550E-02      0.37389767E-02      0.37547997E-02
      0.11340000E+01      0.11207541E-01      0.37410047E-02      0.37253880E-02      0.37411484E-02
      0.11350000E+01      0.11166909E-01      0.37274405E-02      0.37118849E-02      0.37275833E-02
      0.11360000E+01      0.11126531E-01      0.37139615E-02      0.36984666E-02      0.37141033E-02
      0.11370000E+01      0.11086408E-01      0.37005671E-02      0.36851325E-02      0.37007080E-02
      0.11380000E+01      0.11046535E-01      0.36872564E-02      0.36718817E-02      0.36873964E-02
      0.11390000E+01      0.11006910E-01      0.36740288E-02      0.36587137E-02      0.36741678E-02
      0.11400000E+01      0.10967533E-01      0.36608835E-02      0.36456275E-02      0.36610216E-02
      0.11410000E+01      0.10928399E-01      0.36478198E-02      0.36326226E-02      0.36479570E-02
      0.11420000E+01      0.10889508E-01      0.36348370E-02      0.36196981E-02      0.36349733E-02
      0.11430000E+01      0.10850858E-01      0.36219344E-02      0.36068535E-02      0.36220699E-02
      0.11440000E+01      0.10812445E-01      0.36091113E-02      0.35940880E-02      0.36092459E-02
      0.11450000E+01      0.10774269E-01      0.35963671E-02      0.35814010E-02      0.35965007E-02
      0.11460000E+01      0.10736326E-01      0.35837009E-02      0.35687917E-02      0.35838337E-02
      0.11470000E+01      0.10698616E-01      0.35711123E-02      0.35562595E-02      0.35712442E-02
      0.11480000E+01      0.10661136E-01      0.35586004E-02      0.35438038E-02      0.35587315E-02
      0.11490000E+01      0.10623883E-01      0.35461647E-02      0.35314238E-02      0.35462949E-02
      0.11500000E+01      0.10586857E-01      0.35338045E-02      0.35191190E-02      0.35339339E-02
      0.11510000E+01      0.10550056E-01      0.35215192E-02      0.35068887E-02      0.35216477E-02
      0.11520000E+01      0.10513476E-01      0.35093081E-02      0.34947323E-02      0.35094357E-02
      0.11530000E+01      0.10477117E-01      0.34971705E-02      0.34826491E-02      0.34972974E-02
      0.11540000E+01      0.10440977E-01      0.34851060E-02      0.34706385E-02      0.34852320E-02
      0.11550000E+01      0.10405053E-01      0.34731138E-02      0.34587000E-02      0.34732390E-02
      0.11560000E+01      0.10369344E-01      0.34611934E-02      0.34468329E-02      0.34613178E-02
      0.11570000E+01      0.10333848E-01      0.34493441E-02      0.34350366E-02      0.34494677E-02
      0.11580000E+01      0.10298564E-01      0.34375654E-02      0.34233105E-02      0.34376882E-02
      0.11590000E+01      0.10263489E-01      0.34258567E-02      0.34116541E-02      0.34259787E-02
