#       Energy(Ry)            Total                 X                  Y                   Z
      0.30200000E+00      0.36607037E-02      0.12201279E-02      0.12201281E-02      0.12204477E-02
      0.30300000E+00      0.36930486E-02      0.12309086E-02      0.12309089E-02      0.12312311E-02
      0.30400000E+00      0.37256972E-02      0.12417904E-02      0.12417910E-02      0.12421158E-02
      0.30500000E+00      0.37586529E-02      0.12527747E-02      0.12527754E-02      0.12531028E-02
      0.30600000E+00      0.37919195E-02      0.12638626E-02      0.12638635E-02      0.12641935E-02
      0.30700000E+00      0.38255007E-02      0.12750553E-02      0.12750564E-02      0.12753890E-02
      0.30800000E+00      0.38594002E-02      0.12863541E-02      0.12863554E-02      0.12866907E-02
      0.30900000E+00      0.38936219E-02      0.12977603E-02      0.12977618E-02      0.12980998E-02
      0.31000000E+00      0.39281697E-02      0.13092752E-02      0.13092769E-02      0.13096177E-02
      0.31100000E+00      0.39630475E-02      0.13209001E-02      0.13209020E-02      0.13212455E-02
      0.31200000E+00      0.39982594E-02      0.13326363E-02      0.13326384E-02      0.13329847E-02
      0.31300000E+00      0.40338093E-02      0.13444852E-02      0.13444875E-02      0.13448366E-02
      0.31400000E+00      0.40697015E-02      0.13564481E-02      0.13564507E-02      0.13568026E-02
      0.31500000E+00      0.41059400E-02      0.13685266E-02      0.13685294E-02      0.13688841E-02
      0.31600000E+00      0.41425292E-02      0.13807219E-02      0.13807249E-02      0.13810825E-02
      0.31700000E+00      0.41794734E-02      0.13930355E-02      0.13930387E-02      0.13933992E-02
      0.31800000E+00      0.42167769E-02      0.14054688E-02      0.14054724E-02      0.14058357E-02
      0.31900000E+00      0.42544442E-02      0.14180235E-02      0.14180272E-02      0.14183935E-02
      0.32000000E+00      0.42924799E-02      0.14307009E-02      0.14307049E-02      0.14310741E-02
      0.32100000E+00      0.43308884E-02      0.14435025E-02      0.14435068E-02      0.14438790E-02
      0.32200000E+00      0.43696745E-02      0.14564301E-02      0.14564346E-02      0.14568098E-02
      0.32300000E+00      0.44088429E-02      0.14694850E-02      0.14694898E-02      0.14698681E-02
      0.32400000E+00      0.44483984E-02      0.14826690E-02      0.14826741E-02      0.14830554E-02
      0.32500000E+00      0.44883459E-02      0.14959836E-02      0.14959890E-02      0.14963733E-02
      0.32600000E+00      0.45286903E-02      0.15094305E-02      0.15094362E-02      0.15098236E-02
      0.32700000E+00      0.45694366E-02      0.15230114E-02      0.15230174E-02      0.15234079E-02
      0.32800000E+00      0.46105901E-02      0.15367279E-02      0.15367342E-02      0.15371279E-02
      0.32900000E+00      0.46521558E-02      0.15505819E-02      0.15505885E-02      0.15509854E-02
      0.33000000E+00      0.46941390E-02      0.15645750E-02      0.15645819E-02      0.15649820E-02
      0.33100000E+00      0.47365451E-02      0.15787091E-02      0.15787163E-02      0.15791197E-02
      0.33200000E+00      0.47793796E-02      0.15929859E-02      0.15929935E-02      0.15934001E-02
      0.33300000E+00      0.48226479E-02      0.16074074E-02      0.16074153E-02      0.16078252E-02
      0.33400000E+00      0.48663557E-02      0.16219753E-02      0.16219836E-02      0.16223968E-02
      0.33500000E+00      0.49105087E-02      0.16366916E-02      0.16367002E-02      0.16371168E-02
      0.33600000E+00      0.49551127E-02      0.16515583E-02      0.16515672E-02      0.16519872E-02
      0.33700000E+00      0.50001736E-02      0.16665772E-02      0.16665865E-02      0.16670099E-02
      0.33800000E+00      0.50456973E-02      0.16817504E-02      0.16817601E-02      0.16821869E-02
      0.33900000E+00      0.50916900E-02      0.16970799E-02      0.16970900E-02      0.16975202E-02
      0.34000000E+00      0.51381579E-02      0.17125677E-02      0.17125782E-02      0.17130119E-02
      0.34100000E+00      0.51851072E-02      0.17282161E-02      0.17282269E-02      0.17286642E-02
      0.34200000E+00      0.52325443E-02      0.17440270E-02      0.17440383E-02      0.17444791E-02
      0.34300000E+00      0.52804758E-02      0.17600027E-02      0.17600144E-02      0.17604588E-02
      0.34400000E+00      0.53289082E-02      0.17761453E-02      0.17761574E-02      0.17766054E-02
      0.34500000E+00      0.53778482E-02      0.17924571E-02      0.17924697E-02      0.17929214E-02
      0.34600000E+00      0.54273027E-02      0.18089405E-02      0.18089534E-02      0.18094088E-02
      0.34700000E+00      0.54772786E-02      0.18255976E-02      0.18256110E-02      0.18260701E-02
      0.34800000E+00      0.55277830E-02      0.18424308E-02      0.18424447E-02      0.18429075E-02
      0.34900000E+00      0.55788231E-02      0.18594426E-02      0.18594569E-02      0.18599235E-02
      0.35000000E+00      0.56304060E-02      0.18766353E-02      0.18766502E-02      0.18771206E-02
      0.35100000E+00      0.56825394E-02      0.18940115E-02      0.18940268E-02      0.18945011E-02
      0.35200000E+00      0.57352306E-02      0.19115736E-02      0.19115894E-02      0.19120676E-02
      0.35300000E+00      0.57884874E-02      0.19293242E-02      0.19293406E-02      0.19298226E-02
      0.35400000E+00      0.58423176E-02      0.19472660E-02      0.19472828E-02      0.19477688E-02
      0.35500000E+00      0.58967292E-02      0.19654015E-02      0.19654188E-02      0.19659088E-02
      0.35600000E+00      0.59517301E-02      0.19837334E-02      0.19837513E-02      0.19842453E-02
      0.35700000E+00      0.60073286E-02      0.20022645E-02      0.20022830E-02      0.20027811E-02
      0.35800000E+00      0.60635332E-02      0.20209977E-02      0.20210167E-02      0.20215188E-02
      0.35900000E+00      0.61203522E-02      0.20399356E-02      0.20399552E-02      0.20404615E-02
      0.36000000E+00      0.61777944E-02      0.20590812E-02      0.20591014E-02      0.20596118E-02
      0.36100000E+00      0.62358685E-02      0.20784374E-02      0.20784582E-02      0.20789729E-02
      0.36200000E+00      0.62945835E-02      0.20980073E-02      0.20980286E-02      0.20985476E-02
      0.36300000E+00      0.63539485E-02      0.21177938E-02      0.21178158E-02      0.21183390E-02
      0.36400000E+00      0.64139728E-02      0.21378000E-02      0.21378227E-02      0.21383502E-02
      0.36500000E+00      0.64746659E-02      0.21580291E-02      0.21580524E-02      0.21585843E-02
      0.36600000E+00      0.65360373E-02      0.21784844E-02      0.21785083E-02      0.21790446E-02
      0.36700000E+00      0.65980969E-02      0.21991690E-02      0.21991936E-02      0.21997343E-02
      0.36800000E+00      0.66608546E-02      0.22200862E-02      0.22201116E-02      0.22206568E-02
      0.36900000E+00      0.67243205E-02      0.22412396E-02      0.22412656E-02      0.22418153E-02
      0.37000000E+00      0.67885050E-02      0.22626324E-02      0.22626591E-02      0.22632135E-02
      0.37100000E+00      0.68534186E-02      0.22842682E-02      0.22842957E-02      0.22848546E-02
      0.37200000E+00      0.69190720E-02      0.23061506E-02      0.23061789E-02      0.23067425E-02
      0.37300000E+00      0.69854760E-02      0.23282833E-02      0.23283123E-02      0.23288805E-02
      0.37400000E+00      0.70526419E-02      0.23506698E-02      0.23506995E-02      0.23512726E-02
      0.37500000E+00      0.71205808E-02      0.23733140E-02      0.23733445E-02      0.23739223E-02
      0.37600000E+00      0.71893044E-02      0.23962197E-02      0.23962510E-02      0.23968337E-02
      0.37700000E+00      0.72588243E-02      0.24193908E-02      0.24194230E-02      0.24200105E-02
      0.37800000E+00      0.73291525E-02      0.24428313E-02      0.24428644E-02      0.24434568E-02
      0.37900000E+00      0.74003011E-02      0.24665453E-02      0.24665792E-02      0.24671766E-02
      0.38000000E+00      0.74722826E-02      0.24905369E-02      0.24905716E-02      0.24911741E-02
      0.38100000E+00      0.75451095E-02      0.25148102E-02      0.25148459E-02      0.25154534E-02
      0.38200000E+00      0.76187949E-02      0.25393697E-02      0.25394063E-02      0.25400189E-02
      0.38300000E+00      0.76933517E-02      0.25642196E-02      0.25642572E-02      0.25648749E-02
      0.38400000E+00      0.77687933E-02      0.25893645E-02      0.25894030E-02      0.25900259E-02
      0.38500000E+00      0.78451335E-02      0.26148088E-02      0.26148482E-02      0.26154765E-02
      0.38600000E+00      0.79223859E-02      0.26405572E-02      0.26405976E-02      0.26412312E-02
      0.38700000E+00      0.80005649E-02      0.26666144E-02      0.26666558E-02      0.26672947E-02
      0.38800000E+00      0.80796848E-02      0.26929852E-02      0.26930277E-02      0.26936720E-02
      0.38900000E+00      0.81597604E-02      0.27196745E-02      0.27197181E-02      0.27203678E-02
      0.39000000E+00      0.82408066E-02      0.27466873E-02      0.27467320E-02      0.27473873E-02
      0.39100000E+00      0.83228387E-02      0.27740288E-02      0.27740745E-02      0.27747354E-02
      0.39200000E+00      0.84058724E-02      0.28017040E-02      0.28017509E-02      0.28024174E-02
      0.39300000E+00      0.84899234E-02      0.28297184E-02      0.28297664E-02      0.28304386E-02
      0.39400000E+00      0.85750081E-02      0.28580773E-02      0.28581265E-02      0.28588044E-02
      0.39500000E+00      0.86611430E-02      0.28867862E-02      0.28868365E-02      0.28875203E-02
      0.39600000E+00      0.87483449E-02      0.29158507E-02      0.29159023E-02      0.29165919E-02
      0.39700000E+00      0.88366311E-02      0.29452766E-02      0.29453295E-02      0.29460250E-02
      0.39800000E+00      0.89260190E-02      0.29750698E-02      0.29751239E-02      0.29758254E-02
      0.39900000E+00      0.90165267E-02      0.30052361E-02      0.30052915E-02      0.30059990E-02
      0.40000000E+00      0.91081723E-02      0.30357818E-02      0.30358385E-02      0.30365521E-02
      0.40100000E+00      0.92009746E-02      0.30667129E-02      0.30667710E-02      0.30674907E-02
      0.40200000E+00      0.92949526E-02      0.30980359E-02      0.30980954E-02      0.30988213E-02
      0.40300000E+00      0.93901256E-02      0.31297572E-02      0.31298181E-02      0.31305503E-02
      0.40400000E+00      0.94865135E-02      0.31618834E-02      0.31619457E-02      0.31626843E-02
      0.40500000E+00      0.95841366E-02      0.31944213E-02      0.31944851E-02      0.31952301E-02
      0.40600000E+00      0.96830155E-02      0.32273778E-02      0.32274431E-02      0.32281946E-02
      0.40700000E+00      0.97831712E-02      0.32607599E-02      0.32608267E-02      0.32615847E-02
      0.40800000E+00      0.98846254E-02      0.32945747E-02      0.32946430E-02      0.32954077E-02
      0.40900000E+00      0.99873999E-02      0.33288296E-02      0.33288995E-02      0.33296708E-02
      0.41000000E+00      0.10091517E-01      0.33635320E-02      0.33636036E-02      0.33643817E-02
      0.41100000E+00      0.10197001E-01      0.33986897E-02      0.33987630E-02      0.33995478E-02
      0.41200000E+00      0.10303873E-01      0.34343104E-02      0.34343854E-02      0.34351771E-02
      0.41300000E+00      0.10412159E-01      0.34704022E-02      0.34704789E-02      0.34712775E-02
      0.41400000E+00      0.10521882E-01      0.35069730E-02      0.35070515E-02      0.35078572E-02
      0.41500000E+00      0.10633067E-01      0.35440313E-02      0.35441116E-02      0.35449244E-02
      0.41600000E+00      0.10745741E-01      0.35815856E-02      0.35816678E-02      0.35824877E-02
      0.41700000E+00      0.10859929E-01      0.36196446E-02      0.36197286E-02      0.36205558E-02
      0.41800000E+00      0.10975658E-01      0.36582171E-02      0.36583031E-02      0.36591376E-02
      0.41900000E+00      0.11092954E-01      0.36973122E-02      0.36974002E-02      0.36982421E-02
      0.42000000E+00      0.11211847E-01      0.37369392E-02      0.37370292E-02      0.37378786E-02
      0.42100000E+00      0.11332364E-01      0.37771076E-02      0.37771996E-02      0.37780566E-02
      0.42200000E+00      0.11454534E-01      0.38178271E-02      0.38179212E-02      0.38187858E-02
      0.42300000E+00      0.11578388E-01      0.38591076E-02      0.38592038E-02      0.38600762E-02
      0.42400000E+00      0.11703955E-01      0.39009592E-02      0.39010577E-02      0.39019378E-02
      0.42500000E+00      0.11831266E-01      0.39433923E-02      0.39434930E-02      0.39443810E-02
      0.42600000E+00      0.11960354E-01      0.39864175E-02      0.39865205E-02      0.39874165E-02
      0.42700000E+00      0.12091252E-01      0.40300457E-02      0.40301510E-02      0.40310550E-02
      0.42800000E+00      0.12223991E-01      0.40742879E-02      0.40743956E-02      0.40753078E-02
      0.42900000E+00      0.12358607E-01      0.41191555E-02      0.41192657E-02      0.41201861E-02
      0.43000000E+00      0.12495135E-01      0.41646602E-02      0.41647729E-02      0.41657016E-02
      0.43100000E+00      0.12633609E-01      0.42108137E-02      0.42109290E-02      0.42118661E-02
      0.43200000E+00      0.12774066E-01      0.42576284E-02      0.42577462E-02      0.42586919E-02
      0.43300000E+00      0.12916545E-01      0.43051165E-02      0.43052371E-02      0.43061913E-02
      0.43400000E+00      0.13061082E-01      0.43532910E-02      0.43534143E-02      0.43543772E-02
      0.43500000E+00      0.13207718E-01      0.44021647E-02      0.44022908E-02      0.44032625E-02
      0.43600000E+00      0.13356492E-01      0.44517512E-02      0.44518801E-02      0.44528607E-02
      0.43700000E+00      0.13507445E-01      0.45020640E-02      0.45021959E-02      0.45031854E-02
      0.43800000E+00      0.13660620E-01      0.45531173E-02      0.45532521E-02      0.45542507E-02
      0.43900000E+00      0.13816059E-01      0.46049252E-02      0.46050631E-02      0.46060709E-02
      0.44000000E+00      0.13973807E-01      0.46575026E-02      0.46576436E-02      0.46586608E-02
      0.44100000E+00      0.14133909E-01      0.47108645E-02      0.47110087E-02      0.47120353E-02
      0.44200000E+00      0.14296410E-01      0.47650264E-02      0.47651739E-02      0.47662099E-02
      0.44300000E+00      0.14461359E-01      0.48200040E-02      0.48201548E-02      0.48212004E-02
      0.44400000E+00      0.14628805E-01      0.48758136E-02      0.48759678E-02      0.48770231E-02
      0.44500000E+00      0.14798796E-01      0.49324718E-02      0.49326295E-02      0.49336946E-02
